Feature Name	Cluster 0	Cluster 1	Symbol
COTL1	-0.01570595133427013	0.015705951334270125	COTL1
COX1	0.03263041015266833	-0.032630410152668134	COX1
COX2	0.002531447692471041	-0.00253144769247093	COX2
COX3	0.0012283999583686512	-0.0012283999583687095	COX3
COX4I1	-0.012796212511441472	0.012796212511441592	COX4I1
COX7C	0.012708902151207449	-0.012708902151207442	COX7C
CPNE1	0.01426631331588276	-0.014266313315882715	CPNE1
CPNE2	-0.020944972392369688	0.02094497239236959	CPNE2
CPSF1	0.01720220991241829	-0.017202209912418196	CPSF1
CPVL	-0.00850640711468747	0.008506407114687545	CPVL
CR1	-0.01945354428238273	0.019453544282382502	CR1
CRAT	-0.018005409443124547	0.01800540944312445	CRAT
CREBBP	0.014907298836947747	-0.014907298836948003	CREBBP
CREBL2	-0.022427821652770963	0.022427821652771216	CREBL2
CREBZF	-0.013310615050643687	0.013310615050643723	CREBZF
CREG1	-0.01324626666046622	0.01324626666046624	CREG1
CROCC	-0.007293639554009989	0.007293639554009819	CROCC
CROCCP2	-0.01023625473884476	0.01023625473884493	CROCCP2
CRTAP	-0.006322043671180962	0.006322043671181018	CRTAP
CRTC2	-0.003433982680077348	0.003433982680077469	CRTC2
CRTC3	0.009831068061409069	-0.009831068061408816	CRTC3
CSDE1	0.011105806573488171	-0.011105806573488431	CSDE1
CSF1R	-0.007199894563005237	0.007199894563005188	CSF1R
CSF2RB	0.01098022411601247	-0.01098022411601232	CSF2RB
CSF3R	0.04080652241250243	-0.040806522412502405	CSF3R
CSK	0.021619718841590224	-0.0216197188415903	CSK
CSNK1D	0.017429581466901645	-0.01742958146690193	CSNK1D
CSNK1G2	-0.011580308584590979	0.011580308584590922	CSNK1G2
CSPP1	-0.022931359644725157	0.022931359644724852	CSPP1
CSRNP1	0.008654791310290762	-0.008654791310290743	CSRNP1
CST3	-0.0022629198710039477	0.002262919871003852	CST3
CST7	0.012748933286121884	-0.012748933286121769	CST7
CSTB	-0.013245130538601	0.013245130538600929	CSTB
CTBP1	0.01477838112886954	-0.014778381128869587	CTBP1
CTC1	0.01055645281436859	-0.010556452814368792	CTC1
CTDSP1	0.019655780064440336	-0.019655780064440447	CTDSP1
CTDSP2	-0.007079111036720605	0.00707911103672057	CTDSP2
CTNNB1	0.010931049604670031	-0.01093104960466986	CTNNB1
CTSA	0.04942683978999258	-0.049426839789992544	CTSA
CTSB	-0.05971321408474944	0.0597132140847494	CTSB
CTSD	-0.009684485216599807	0.009684485216600057	CTSD
CTSH	0.01400006301896338	-0.014000063018963513	CTSH
CTSS	0.021160560147080155	-0.021160560147080426	CTSS
CTSW	0.015587023620486388	-0.015587023620486213	CTSW
CTSZ	-0.015686574619050854	0.015686574619050885	CTSZ
CTTN	0.003722377250429964	-0.00372237725042995	CTTN
CUL9	0.01389758018777148	-0.01389758018777157	CUL9
CUTA	-0.005400391545942775	0.00540039154594265	CUTA
CUX1	-0.013456662998095044	0.013456662998095087	CUX1
CX3CR1	-0.056865523029246474	0.05686552302924641	CX3CR1
CXCL16	0.012948486322307313	-0.012948486322307532	CXCL16
CXCR4	0.02335231580460831	-0.02335231580460816	CXCR4
CXXC1	-0.00469656905637599	0.004696569056376149	CXXC1
CXXC5	-0.05116060211977172	0.051160602119771685	CXXC5
CXorf38	-0.015952131892543884	0.015952131892543724	CXORF38
CYB561A3	-0.049047826085449914	0.049047826085449824	CYB561A3
CYB5R3	-0.005388620723223202	0.005388620723223131	CYB5R3
CYBA	-0.007204394952254856	0.007204394952254717	CYBA
CYBB	-0.051380466551351776	0.0513804665513519	CYBB
CYBC1	0.014134604578314478	-0.014134604578314322	CYBC1
CYC1	0.014659082301707056	-0.014659082301707071	CCNI
CYFIP2	0.017553850541031375	-0.017553850541031413	CYFIP2
CYHR1	0.013328594973773821	-0.013328594973773946	CYHR1
CYLD	0.011507172693378748	-0.011507172693378916	CYLD
CYTB	0.0024872846986837426	-0.0024872846986836567	CYTB
CYTH1	0.022135130390079274	-0.022135130390079208	CYTH1
CYTH2	0.01610469354621528	-0.016104693546215267	CYTH2
CYTH4	0.022114788573281845	-0.022114788573281797	CYTH4
CYTIP	0.01289609158484705	-0.012896091584847018	CYTIP
DAPK1	-0.016438499783404108	0.01643849978340414	DAPK1
DAZAP1	0.014130502082624502	-0.014130502082624638	DAZAP1
DAZAP2	-0.014041540349111346	0.014041540349111242	DAZAP2
DBI	-0.01708586177868861	0.017085861778688538	DBI
DBNL	0.021122912448305043	-0.021122912448305088	DBNL
DBP	-0.01587964995343733	0.015879649953437255	HSD17B4
DCAF11	0.022980640396997223	-0.02298064039699723	DCAF11
DCAF15	0.014619930183122909	-0.014619930183122638	DCAF15
DCAF5	0.015193589722937169	-0.015193589722937113	DCAF5
DCP1A	-0.019452202424337955	0.01945220242433775	DCP1A
DCTD	-0.02093942995153717	0.020939429951537157	DCTD
DCTN1	0.013925709928908106	-0.01392570992890798	DCTN1
DCXR	-0.011896349470981888	0.011896349470981863	DCXR
DDAH2	0.013884757554201162	-0.013884757554201188	DDAH2
DDB1	0.017064857064624392	-0.01706485706462444	DDB1
DDB2	-0.0032545472383834154	0.0032545472383833807	DDB2
DDIT4	-0.013901346777502065	0.013901346777501598	DDIT4
DDOST	0.019288016066205046	-0.019288016066205	DDOST
DDX17	-0.0023710122600456985	0.0023710122600456864	DDX17
DDX21	0.006163569974664869	-0.00616356997466456	DDX56
DDX23	0.016283155874426098	-0.016283155874426115	DDX23
DDX24	0.014370730916691728	-0.014370730916691525	DDX24
DDX27	0.013824719126598509	-0.013824719126598555	DDX27
DDX39A	-0.00312264334414265	0.0031226433441426398	DDX39A
DDX39B	-0.005813976616754864	0.005813976616754873	DDX39B
DDX3X	-0.01921432929976431	0.019214329299764257	DDX3X
DDX41	-0.00251054938477561	0.002510549384775688	DDX41
DDX42	0.012107471640529166	-0.012107471640529052	DDX42
DDX46	-0.012011475274349578	0.01201147527434983	DDX46
DDX5	-0.00425073992436935	0.004250739924369153	DDX5
DDX51	0.014556614815894356	-0.014556614815894316	DDX51
DDX54	-0.006048757603533481	0.0060487576035333935	DDX54
DDX56	0.01630522115961605	-0.01630522115961602	DDX56
DDX6	-0.00894852211916368	0.008948522119163761	DDX6
DEDD2	-0.00983527803916675	0.009835278039166808	DEDD2
DEF6	0.0206275256932542	-0.020627525693254274	DEF6
DEF8	-0.013365379935256563	0.013365379935256836	DEF8
DELE1	0.01414092527507898	-0.014140925275078941	DELE1
DENND1C	0.020676717781520502	-0.020676717781520557	DENND1C
DENND3	0.015792746527468933	-0.01579274652746898	DENND3
DENND4B	0.019475199480432324	-0.019475199480432373	DENND4B
DENND5A	-0.008791175389510434	0.008791175389510493	DENND5A
DGCR2	-0.0046355169464398025	0.004635516946439777	DGCR2
DGKA	-0.00914667758417306	0.009146677584173115	DGKA
DGKD	0.018368154878778062	-0.018368154878778138	DGKD
DGKE	-0.02223258980986121	0.022232589809861352	DGKE
DGKQ	0.014251928412148831	-0.014251928412148784	DGKQ
DGKZ	-0.0032378840967536245	0.0032378840967536705	DGKZ
DHRS1	0.0005294918421769125	-0.0005294918421769044	DHRS1
DHX16	0.0133492348639168	-0.01334923486391683	DHX16
DHX30	0.01622430261740937	-0.016224302617409214	DHX30
DHX38	0.015365573338162412	-0.01536557333816241	DHX38
DHX58	-0.0187824503320098	0.01878245033200975	DHX58
DHX9	0.0116063177594749	-0.011606317759474882	DHX9
DIAPH1	0.018940665739211583	-0.01894066573921183	DIAPH1
DIDO1	0.012294210404889564	-0.012294210404889629	DIDO1
DLG1	-0.019258788955141225	0.019258788955141288	DLG1
DLST	0.015754584134546314	-0.01575458413454629	DLST
DMAC2	-0.007385238160252966	0.007385238160252969	DMAC2
DMAP1	0.01699419786637703	-0.01699419786637703	DMAP1
DMTN	0.017952364553249632	-0.01795236455324959	TNDM
DMXL1	0.01711590393404551	-0.017115903934045527	DMXL1
DNAH1	0.011485877333214631	-0.0114858773332143	DNAH1
DNAJB1	0.0176248589196092	-0.01762485891960947	DNAJB1
DNAJC3	-0.01856672641873518	0.01856672641873484	DNAJC3
DNAJC5	0.010890542830317743	-0.0108905428303176	DNAJC5
DNM2	0.02251633190369949	-0.02251633190369941	DNM2
DNMT1	0.018040520526510645	-0.0180405205265107	DNMT1
DNMT3A	-0.010888074875474505	0.010888074875474885	DNMT3A
DNPEP	0.01656829619746291	-0.016568296197462928	DNPEP
DOCK10	-0.010403176588443266	0.010403176588443152	DOCK10
DOCK11	-0.02155433343387077	0.021554333433871028	DOCK11
DOCK2	0.019877919713751926	-0.019877919713752086	DOCK2
DOCK5	-0.05249841450306708	0.05249841450306708	DOCK5
DOCK8	-0.009173164029291829	0.009173164029291723	DOCK8
DOK2	0.01663212772835856	-0.016632127728358582	DOK2
DOK3	-0.010171118112143274	0.010171118112143315	DOK3
DPEP2	-0.005089635640134073	0.005089635640134121	DPEP2
DPF2	0.0161900758850457	-0.01619007588504575	DPF2
DPP3	-0.01638311517730777	0.016383115177307714	DPP3
DPP7	0.01868921332243336	-0.01868921332243344	DPP7
DPP8	-0.024875541031060718	0.02487554103106075	DPP8
DPP9	0.025569612792395408	-0.02556961279239541	DPP9
DPYSL2	-0.017273416543487685	0.017273416543487862	DPYSL2
DRAP1	-0.007869839295225138	0.007869839295225337	DRAP1
DRG2	0.015277960369429619	-0.015277960369429655	DRG2
DUS1L	0.017944510199376814	-0.01794451019937681	DUS1L
DUS2	0.0036314857190515117	-0.003631485719051475	DUS2
DUS3L	0.011875593545838878	-0.011875593545839095	DUS3L
DUSP1	-0.0013451769446847102	0.0013451769446846528	DUSP12
DUSP2	-0.0016953507956742528	0.0016953507956742392	DUSP2
DUSP6	0.043103704151325695	-0.04310370415132566	DUSP6
DVL1	0.010492997746260543	-0.010492997746260415	DVL1P1
DVL3	0.0151398781254813	-0.015139878125481343	DVL3
DYNC1H1	0.01871584812574871	-0.018715848125748683	DYNC1H1
DYNLL2	0.019246378653640248	-0.019246378653640275	DYNLL2
DYRK1A	-0.01198768461688036	0.011987684616880113	DYRK1A
E2F4	-0.001241634220306775	0.0012416342203067688	E2F4
E4F1	0.01318477673098054	-0.013184776730980426	E4F1
ECE1	-0.01308490013610948	0.013084900136109492	ECE1
ECSIT	-0.012654136424790843	0.012654136424790815	ECSIT
EDC4	0.011636638887099305	-0.0116366388870992	EDC4
EDF1	0.014671130948301003	-0.014671130948301041	EDF1
EEF1A1	0.03406450064434463	-0.03406450064434458	EEF1A1
EEF1B2	-0.003345227967421274	0.003345227967421292	EEF1B2
EEF1D	0.01789313913546951	-0.017893139135469492	EEF1D
EEF2	-0.005446618401301393	0.0054466184013012816	EEF2
EFCAB14	-0.012615091162496931	0.012615091162496952	EFCAB14
EFEMP2	-0.02257992693675773	0.022579926936757443	EFEMP2
EFHD2	0.022421841759691842	-0.022421841759691825	EFHD2
EFTUD2	-0.0010958176167011069	0.001095817616701101	EFTUD2
EGLN1	-0.02691524218015789	0.02691524218015796	EGLN1
EGR1	-0.051856832286346584	0.05185683228634663	EGR1
EGR2	0.008410601684451784	-0.008410601684451714	EGR2
EHBP1L1	-0.0022255900832765674	0.002225590083276688	EHBP1L1
EHD1	-0.003111546236747653	0.003111546236747447	EHD1
EHD3	-0.0005701416635354921	0.0005701416635354648	EHD3
EHMT1	0.013945932929909305	-0.013945932929909113	EHMT1
EID1	0.016387513204980896	-0.016387513204980917	EID1
EIF1	-0.009149907045043155	0.009149907045043268	EIF1
EIF2AK4	-0.02078768379992673	0.02078768379992664	EIF2AK4
EIF2B4	0.014984462316555015	-0.014984462316555031	EIF2B4
EIF2B5	0.017253514051111942	-0.01725351405111198	EIF2B5
EIF3A	0.01860356675980992	-0.01860356675980994	EIF3A
EIF3B	0.02146160190165316	-0.02146160190165314	EIF3B
EIF3D	0.001197881194239917	-0.0011978811942398911	EIF3D
EIF3E	0.013637336980863215	-0.013637336980863135	EIF3E
EIF3F	-0.0030367864144743018	0.0030367864144743226	EIF3F
EIF3G	0.019900182148845	-0.01990018214884474	EIF3G
EIF3H	-0.005438688705411927	0.005438688705411846	EIF3H
EIF3I	0.015877850784762816	-0.015877850784762882	EIF3I
EIF3K	-0.010688658795710298	0.010688658795710234	EIF3K
EIF3L	-0.009481933872188309	0.009481933872188302	EIF3L
EIF4A2	-0.007954467485628685	0.007954467485628818	EIF4A2
EIF4B	-0.023056750074889998	0.023056750074889974	EIF4B
EIF4EBP2	-0.008900071893810101	0.008900071893809985	EIF4EBP2
EIF4G1	0.018607158346404654	-0.01860715834640461	EIF4G1
EIF4G2	0.014861171098998694	-0.014861171098998496	EIF4G2
EIF4H	-0.013612850180204215	0.013612850180204184	EIF4H
EIF5	-0.010784162786521449	0.010784162786521998	EIF5
EIF5A	0.01967570940873749	-0.019675709408737464	EIF5AL1
ELAC2	0.019802879105885438	-0.019802879105885445	ELAC2
ELF4	0.013668765689246245	-0.013668765689246413	ELF4
ELL	-0.019083805955413133	0.019083805955413213	ELL
ELMO1	-0.015277355264530234	0.015277355264530178	ELMO1
ELMSAN1	-0.01955373617232113	0.019553736172321614	MIDEAS
ELOB	-0.010435018087473857	0.010435018087473592	ELOB
EMB	-0.01239810727181044	0.012398107271810418	EMB
EMC10	0.01426167442441015	-0.014261674424410224	EMC10
EMC8	0.013885173272397456	-0.01388517327239745	EMC8
EME2	-0.017955242206814437	0.017955242206814496	EME2
EML3	-0.008815038867756073	0.008815038867755936	EML3
EML4	-0.01736064670069156	0.017360646700691085	EML4
EMP3	0.01740861659097669	-0.0174086165909766	EMP3
ENG	-0.015567255746098674	0.01556725574609858	ENG
ENGASE	0.014116263039678528	-0.014116263039678455	ENGASE
ENSA	-0.00012828722496117408	0.00012828722496114776	ENSA
ENY2	-0.01570727323835492	0.015707273238354854	ENY2
EP300	-0.010505028419589307	0.010505028419589134	EP300
EPB41	0.009443823027149837	-0.009443823027149871	EPB41
EPN1	-0.009513414959453568	0.00951341495945348	EPN1
EPS15L1	0.015043740247472362	-0.015043740247472391	EPS15L1
ERAP2	-0.010730523683548515	0.010730523683548586	ERAP2
ERC1	-0.017587286275190694	0.01758728627519066	ERC1
ERGIC1	0.006064055003559119	-0.006064055003559121	ERGIC1
ERGIC3	-0.016143433177920927	0.01614343317792082	ERGIC3
ERN1	0.01022302612210739	-0.010223026122107572	ERN1
ERP29	0.016323224672511988	-0.016323224672511998	ERP29
ESYT1	0.0091841366463071	-0.009184136646307312	ESYT1
ESYT2	0.009418838979562862	-0.009418838979562921	ESYT2
ETFA	-0.01662957280790529	0.01662957280790544	ETFA
ETS1	0.016966596514781794	-0.016966596514781832	ETS1
ETS2	-0.002191247051071217	0.0021912470510712517	ETS2
EVI2B	-0.01550786138918535	0.015507861389185876	EVI2B
EVL	0.023584735649565532	-0.023584735649565453	EVL
EWSR1	0.021529014557992082	-0.021529014557992145	EWSR1
EXOC3	0.01725086942535005	-0.017250869425349983	EXOC3
EZH1	0.0117017451062894	-0.011701745106289544	EZH1
EZR	0.02835814951663565	-0.028358149516635605	EZR
F13A1	-7.6158074756352e-05	7.615807475638114e-05	F13A1
F8A1	-0.025094273876904563	0.025094273876904213	F8A1
FAAP100	0.012699279720679012	-0.012699279720678807	FAAP100
FADS3	0.037749107340455834	-0.03774910734045581	DOK7
FAM102A	0.016773247220242843	-0.01677324722024301	FAM102A
FAM107B	-0.009194238589055359	0.00919423858905518	FAM107B
FAM120A	-0.012223497726619448	0.012223497726619641	FAM120A
FAM120AOS	0.013231289550182952	-0.01323128955018293	FAM120AOS
FAM122A	-0.02193065505707684	0.021930655057076764	FAM122A
FAM160B2	0.015955247762416542	-0.015955247762416618	FAM160B2
FAM193A	0.013306767070516472	-0.01330676707051652	FAM193A
FAM193B	0.017630610437106474	-0.017630610437106464	FAM193B
FAM229A	0.0009515332534572864	-0.0009515332534572693	FAM229A
FAM32A	0.016313176587497324	-0.016313176587497376	FAM32A
FAM50A	0.012176838846122385	-0.012176838846122608	FAM50A
FAM53B	0.010773582702538354	-0.010773582702538406	FAM53B
FAM76A	-0.023817251711724625	0.0238172517117248	FAM76A
FAM78A	0.014340409385237285	-0.01434040938523729	FAM78A
FAM98C	-0.01723023750424042	0.017230237504240332	FAM98C
FASN	0.014133180507868954	-0.014133180507868897	FASN
FASTK	0.015160610404220657	-0.015160610404220724	FASTK
FAU	0.02114766550944637	-0.02114766550944625	FAU
FBL	-0.011254728764174843	0.01125472876417485	FBL
FBRS	0.018653392320557256	-0.018653392320557176	FBRS
FBRSL1	0.018055030943920983	-0.018055030943920792	FBRSL1
FBXL16	-0.00043934713772940013	0.0004393471377293983	FBXL16
FBXL5	-0.01113889746058867	0.011138897460588815	FBXL5
FBXO21	-0.05395056118025159	0.0539505611802517	FBXO21
FBXO6	-0.0195680550235513	0.01956805502355146	FBXO6
FBXO7	0.0147129735888739	-0.014712973588873909	FBXO7
FBXW4	0.013705140060068812	-0.013705140060068928	FBXW4
FBXW5	0.017926621173526572	-0.017926621173526846	FBXW5
FCGR3A	0.011179056194845265	-0.011179056194844971	FCGR3B
FCGRT	-0.009678717878026674	0.009678717878026578	FCGRT
FCHO1	0.013071540669699394	-0.013071540669699408	FCHO1
FCHSD1	0.014038503333750757	-0.014038503333750658	FCHSD1
FCMR	0.015742439816073747	-0.015742439816073563	FCMR
FCN1	0.03979167641219217	-0.03979167641219219	FCN1
FCRL1	0.02613388331882244	-0.026133883318822482	FCRL1
FDFT1	-0.008961966635185474	0.008961966635185465	FDFT1
FEM1B	-0.029493429762470925	0.029493429762471032	FEM1B
FEN1	-0.02119374800604213	0.021193748006041936	FEN1
FERMT3	0.0074748039156862425	-0.007474803915686241	FERMT3
FES	0.012322258776256794	-0.01232225877625683	FES
FGD2	-0.011197646620627331	0.011197646620626864	GCCD3
FGD3	0.021491255970967404	-0.02149125597096746	GCCD3
FGL2	-0.00822976253251782	0.008229762532517787	FGL2
FGR	-0.0063067002104878	0.006306700210487475	FGR
FIBP	-0.010997126022017184	0.010997126022017105	FIBP
FIS1	0.013253939321989473	-0.013253939321989448	FIS1
FKBP8	-0.009697695703439802	0.009697695703439823	FKBP8
FLI1	-0.01601510502008475	0.016015105020085154	FLII
FLII	-0.0034165880475938524	0.003416588047593865	FLII
FLNA	0.002833319119109696	-0.002833319119109583	FLNA
FLNB	-0.01522505172827561	0.015225051728275376	FLNB
FLOT1	0.02287391253325119	-0.0228739125332512	FLOT1
FLOT2	-0.011228322365618016	0.011228322365618028	FLOT2
FLYWCH1	-0.007409147406213609	0.007409147406213724	FLYWCH1
FMNL1	-0.00873284786452698	0.008732847864526928	FMNL1
FNBP1	0.014793150094866762	-0.014793150094866666	FNBP1
FOS	-0.009012035182222995	0.009012035182223209	FOS
FOSB	0.03323584811249457	-0.03323584811249455	FOSB
FOSL2	0.018116923023258118	-0.01811692302325774	FOSL2
FOXJ3	-0.016974907556271755	0.016974907556271644	FOXJ3
FOXK1	0.011651516161421332	-0.011651516161421193	FOXK1
FOXK2	0.016642681589838247	-0.016642681589838268	FOXK2
FOXO3	-0.01917420710934701	0.01917420710934709	FOXO3
FOXP1	-0.05553890174978548	0.05553890174978552	FOXP1
FPGS	0.014629576310241019	-0.014629576310241109	FPGS
FPR1	-0.05942333056611564	0.05942333056611567	FPR1
FRA10AC1	-0.025520100883812763	0.025520100883812742	FRA10AC1
FTH1	0.06874990183664223	-0.06874990183664219	FTH1
FTSJ3	0.01763249570073553	-0.0176324957007355	FTSJ3
FURIN	-0.010256395370563014	0.010256395370563144	FURIN
FUS	0.018557413578206252	-0.018557413578206443	FUS
FXYD5	-0.0027487481411709786	0.002748748141170884	FXYD5
FYB1	-0.02092723926531704	0.02092723926531744	FYB1
FYN	0.015388163938984591	-0.015388163938984413	FYN
FZR1	0.01340814960948849	-0.013408149609488534	FZR1
G0S2	-0.009074198637926963	0.00907419863792697	G0S2
GAA	-0.008338369248391705	0.008338369248391457	GAA
GAB2	-0.01337446135805167	0.013374461358051936	GAB2
GABBR1	-0.014620206741637725	0.014620206741637862	UBD
GADD45B	0.0493833741681377	-0.04938337416813768	GADD45B
GAK	0.023085721235319514	-0.023085721235319615	GAK
GANAB	-0.013504397909856249	0.013504397909856324	GANAB
GAPDH	0.004480985800052613	-0.004480985800052616	GAPDHP44
GAS5	0.012419943955651522	-0.012419943955651526	GAS5
GAS7	-0.00807168564091565	0.008071685640915491	GAS7
GATAD2A	0.019247481464291262	-0.01924748146429124	GATAD2A
GBF1	-0.0015716413772762768	0.001571641377276302	PTGES2
GBP2	-0.050398799216355705	0.0503987992163558	GBP2
GBP4	0.016846979440602605	-0.016846979440602605	GBP4
GBP5	0.05713062584432945	-0.05713062584432945	GBP5
GCN1	0.014346372671641738	-0.014346372671641787	GCN1
GDI1	0.0193515486228222	-0.01935154862282214	GDI1
GDI2	0.01061105758599496	-0.010611057585994921	GDI2
GDPD5	0.010642525676731872	-0.01064252567673186	GDPD5
GFER	-0.02355342477286608	0.02355342477286617	GFER
GFI1	-0.025029107542781096	0.02502910754278096	GFI1
GFOD1	-0.057098911211220765	0.05709891121122097	GFOD1
GGA1	0.015664280210887928	-0.015664280210887813	GGA1
GGA3	0.014914417032536837	-0.014914417032536785	GGA3
GHITM	0.013137436821755293	-0.013137436821755338	GHITM
GID8	0.013375786022569105	-0.013375786022569182	GID8
GIGYF1	0.016970038620388588	-0.016970038620388404	GIGYF1
GIMAP4	-0.018415242854846102	0.01841524285484577	GIMAP4
GIMAP7	-0.016458447815318047	0.01645844781531804	GIMAP7
GIT1	0.012515873609520757	-0.01251587360952073	GIT1
GK5	-0.018955198869911292	0.01895519886991168	GK5
GLG1	0.023331357762562763	-0.0233313577625628	GLG1
GLTP	0.014631580998924634	-0.014631580998924587	GLTP
GLUD1	-0.022334744550506595	0.022334744550506654	GRID1
GLUL	-0.05197564405645737	0.0519756440564574	GLUL
GM2A	0.011978571256911123	-0.011978571256911128	GM2A
GMDS	-0.02020476512082801	0.020204765120828014	GMDS
GMFG	0.014697517682784468	-0.014697517682784671	GMFG
GMIP	-0.004749668082867718	0.004749668082867687	GMIP
GNA12	0.010437458534621894	-0.01043745853462188	GNA12
GNA13	-0.010510976203597854	0.01051097620359827	GNA13
GNAI2	-0.00480782924993534	0.004807829249935506	GNAI2
GNAS	0.030935944814111868	-0.03093594481411179	GNAS
GNB1	-0.00934418555749413	0.009344185557494132	GNB1
GNB2	-0.009010915131352763	0.009010915131352637	GNB2
GNLY	-0.010518998024365823	0.010518998024365823	GNLY
GNPDA1	-0.02429634025051013	0.02429634025051016	GNPDA1
GNPTG	0.009003676054217313	-0.009003676054217273	GNPTG
GNS	-0.056311169244183966	0.05631116924418385	GNS
GOLGA7	-0.01947111741815196	0.01947111741815188	GOLGA7
GP9	-0.015265294638821831	0.015265294638821609	GP9
GPAA1	-0.005566693173871953	0.005566693173871919	GPAA1
GPATCH2	-0.02521878010454329	0.02521878010454327	GPATCH2
GPATCH8	0.011839910792000549	-0.011839910792000523	GPATCH8
GPCPD1	-0.008414396429543405	0.008414396429543341	GPCPD1
GPI	-0.0012963138803714976	0.0012963138803714638	GNPDA1
GPN1	-0.020481149477961192	0.02048114947796123	GPN1
GPR108	0.01419123103105416	-0.014191231031054144	GPR108
GPR132	-0.052252620758362615	0.052252620758362615	GPR132
GPR155	-0.023575448398323585	0.02357544839832363	GPR155
GPS1	0.016816856995051886	-0.016816856995051806	GPS1
GPSM3	-0.005426124675244964	0.005426124675244948	GPSM3
GPX1	0.029332984203559908	-0.02933298420355992	GPX1
GPX4	0.017435378775903336	-0.017435378775903367	GPX4
GRAMD1A	0.008287821147924462	-0.008287821147924824	GRAMD1A
GRASP	0.013985809472555769	-0.013985809472555762	TAMALIN
GRB2	0.020722607008363685	-0.02072260700836362	GRB2
GRINA	-0.058138208761836035	0.05813820876183602	GRINA
GRIPAP1	0.01786230198302404	-0.017862301983023927	GRIPAP1
GRK2	0.02706840691087576	-0.027068406910875756	GRK2
GRK6	0.019839187770696046	-0.019839187770695814	GRK6
GRN	-0.06549681800002795	0.06549681800002781	GRN
GSDMD	0.015444968820954622	-0.015444968820954603	GSDMD
GSE1	-0.011760872785052006	0.011760872785052126	GSE1
GSN	-0.050695055173764735	0.05069505517376468	GSN
GSTK1	0.01885358017172346	-0.01885358017172352	GSTK1
GSTP1	0.016764033683352417	-0.0167640336833522	GSTP1
GTF2F1	-0.009319917659810365	0.009319917659810335	GTF2F1
GTF3A	-0.008458044823625879	0.00845804482362591	GTF3A
GTF3C1	0.015684209126833815	-0.015684209126833944	GTF3C1
GTF3C5	-0.0032753086648907173	0.003275308664890637	GTF3C5
GTPBP1	0.006918516390366019	-0.0069185163903660975	GTPBP1
GTPBP6	-0.005531193435821175	0.005531193435821275	GTPBP6
GUCD1	-0.00739044296345273	0.007390442963452827	GUCD1
GUK1	0.019638799991823053	-0.019638799991823087	GUK1
GUSB	0.017290375126716648	-0.017290375126716676	GUSB
GYPC	0.012923629785095928	-0.012923629785095914	GYPC
GZF1	0.013527231766263352	-0.013527231766263413	GZF1
GZMB	-0.01277123117373233	0.012771231173732302	GZMB
GZMM	0.011844538948518215	-0.01184453894851843	GZMM
H1FX	-0.005904563833950687	0.005904563833950878	H1-10
H2AFV	0.020820985268729775	-0.020820985268729768	H2AZ2
H2AFY	0.01725085859065366	-0.017250858590653558	MACROH2A1
H3F3B	-0.004088645288589256	0.004088645288589165	H3-3B
HADHA	-0.006541715055337008	0.006541715055337063	HADHA
HARS	0.014160562559455124	-0.01416056255945506	HARS1
HBA1	0.004899885336589072	-0.0048998853365887435	HBA1
HBA2	-0.05211154380723396	0.05211154380723401	HBA2
HBEGF	-0.007973535294858388	0.00797353529485847	HBEGF
HCFC1	-0.006292308655627962	0.006292308655628122	HCFC1
HCK	-0.056625396537072825	0.05662539653707279	HCK
HCLS1	0.02415457587207982	-0.02415457587207992	HCLS1
HCP5	-0.021726046667377968	0.021726046667378183	CYCSP5
HDAC1	-0.01907567776012468	0.019075677760124702	HDAC1
HDAC3	-0.0015025874117080846	0.001502587411708096	HDAC3
HDAC5	0.017101523354913717	-0.017101523354913547	HDAC5
HDAC6	0.014663939791006997	-0.01466393979100704	HDAC6
HDAC7	-0.015073109996243268	0.015073109996243231	HDAC7
HDGF	-0.002956451248358386	0.002956451248358369	HDGF
HDGFL2	-0.0150007493260068	0.015000749326006878	HDGFL2
HDLBP	0.018437562196778747	-0.01843756219677884	HDLBP
HEBP2	-0.010709845386030134	0.010709845386030026	HEBP2
HECA	-0.009201852738227151	0.009201852738226785	HECA
HECTD3	0.016986483511995273	-0.01698648351199523	HECTD3
HECTD4	-0.011636247324493157	0.011636247324492869	HECTD4
HELZ2	0.01898502111589073	-0.01898502111589074	HELZ2
HERPUD1	-0.019417646194033616	0.019417646194033782	HERPUD1
HEXD	0.009288389698961815	-0.009288389698961796	HEXD
HGS	0.01599069876620362	-0.01599069876620364	HGS
HIF1A	-0.008310108034951084	0.008310108034950855	HIF1A
HIP1R	0.013378126782157062	-0.013378126782157398	HIP1R
HIRA	0.01375206859665783	-0.01375206859665782	HIRA
HK1	0.01928185090887647	-0.019281850908876425	TAC4
HK2	-0.017446049588201794	0.017446049588201944	HOOK2
HK3	0.03442959882195257	-0.034429598821952526	HOOK3
HLA-A	0.04671524087840118	-0.046715240878401135	HLA-A
HLA-B	-0.006518761212960669	0.006518761212960728	HLA-B
HLA-C	0.05494556411977966	-0.05494556411977962	HLA-C
HLA-DMA	-0.005779152376115237	0.005779152376115126	HLA-DMA
HLA-DPA1	-0.003324277463138668	0.003324277463138708	HLA-DPA1
HLA-DPB1	0.0197260038907875	-0.019726003890787373	HLA-DRB3
HLA-DQA1	-0.0065739548099086565	0.006573954809908607	HLA-DQA1
