rank	term	pvalue	zscore	combinedscore	overlapping_genes	adjusted_pvalue			link	library	category	direction	cluster
4	DENDRITIC CELL	2.0529922237516066e-15	2.6010778866762387	87.96709648081944	['RPL30', 'CIITA', 'SERPINA1', 'RPL31', 'WIPF1', 'RPLP0', 'ITGB2', 'LSP1', 'RPL10A', 'RPL9', 'CTSS', 'LIMD2', 'ACTG1', 'RPS15', 'ZFP36', 'RPS16', 'RPL18A', 'CAPZB', 'FTH1', 'TMSB4X', 'RAC2', 'EFHD2', 'RPLP2', 'SH3BGRL3', 'RPS13', 'SRGN', 'DBNL', 'GPX1', 'RPL21', 'ANXA2', 'RPS7', 'PRKCB', 'RPS8', 'TPM3', 'TSC22D3', 'RPS5', 'RNASE6', 'HLA-C', 'RPL13A', 'HLA-A', 'RUNX3', 'RHOA', 'EEF1A1', 'POLR1D', 'HCLS1', 'ODF3B', 'TXNIP', 'RIN3', 'TAGLN2', 'PABPC1', 'RPL28', 'WDFY4', 'SLC25A6', 'CXCR4', 'NCF1C', 'OAZ1', 'CORO1A', 'INPP5D', 'RPL15', 'CD74', 'IL10RA', 'HPS1', 'LAPTM5', 'LILRB2', 'DEF6', 'NFKBIA', 'CD4', 'ARHGAP30', 'RPL27A', 'HLA-DRA', 'RPS20', 'PTPN6', 'FAU', 'HLA-DRB1', 'TPT1']	5.543079004129338e-14	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	ARCHS4_Tissues	Cell Type	up	Cluster 0
5	BLOOD DENDRITIC CELLS	5.7296769064944096e-11	2.28894854027509	53.97976271533523	['RPL30', 'CIITA', 'RPL3', 'RPL31', 'RPLP0', 'ITGB2', 'LSP1', 'RPL10A', 'RPL9', 'CTSS', 'LIMD2', 'ACTG1', 'RPS15', 'RPS16', 'RPL18A', 'CAPZB', 'FTH1', 'TMSB4X', 'RACK1', 'RAC2', 'RPLP2', 'SH3BGRL3', 'RPS13', 'SRGN', 'GPX1', 'RPL21', 'ANXA2', 'RPS7', 'PRKCB', 'RPS8', 'TPM3', 'TSC22D3', 'RPS5', 'RNASE6', 'HLA-C', 'TALDO1', 'RPL13A', 'HLA-A', 'RHOA', 'EEF1A1', 'POLR1D', 'HCLS1', 'ODF3B', 'TXNIP', 'TAGLN2', 'PABPC1', 'RPL28', 'WDFY4', 'SLC25A6', 'CXCR4', 'OAZ1', 'CORO1A', 'INPP5D', 'RPL15', 'HNRNPA1', 'CD74', 'IL10RA', 'LAPTM5', 'NFKBIA', 'RPL27A', 'HLA-DRA', 'RPS20', 'PTPN6', 'FAU', 'HLA-DRB1', 'TPT1']	1.2376102118027925e-09	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	ARCHS4_Tissues	Cell Type	up	Cluster 0
1	Cytoplasmic Ribosomal Proteins WP163	2.0714237764992183e-22	19.20726383796054	958.9924820381239	['RPL30', 'RPL3', 'RPL21', 'RPS7', 'RPL31', 'RPS8', 'RPS5', 'RPLP0', 'RPL13A', 'RPL10A', 'RPL9', 'RPS15', 'RPS16', 'RPL18A', 'RPL27A', 'RPS3', 'RPLP2', 'RPS20', 'RPL15', 'FAU', 'RPL28', 'RPS13']	3.645705846638624e-20	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	WikiPathways_2019_Mouse	Pathways	up	Cluster 0
2	IL-5 Signaling Pathway WP151	5.004646912297664e-11	13.96891915488039	331.31579060100364	['STAT5A', 'NFKBIA', 'CCND3', 'JUN', 'PRKCB', 'ITGB2', 'HCLS1', 'PTK2B', 'PTPN6', 'GRB2', 'VAV1', 'DNM2']	4.404089282821944e-09	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	WikiPathways_2019_Mouse	Pathways	up	Cluster 0
3	mRNA processing WP310	1.562710101078172e-08	4.042427917358713	72.65964712600778	['SF3B2', 'RNASEH2A', 'RNPEPL1', 'RPS7', 'NONO', 'CIRBP', 'YBX1', 'RPL9', 'CLK3', 'ILF3', 'POLR2A', 'EWSR1', 'SNRNP70', 'OAS3', 'HNRNPA2B1', 'ACIN1', 'RNPS1', 'RPS20', 'PABPC1', 'HNRNPA1', 'SUGP2', 'RPS13', 'EIF3B']	9.16789925965861e-07	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	WikiPathways_2019_Mouse	Pathways	up	Cluster 0
4	IL-3 Signaling Pathway WP373	4.844321324097544e-07	8.032128514056225	116.78946580733349	['STAT5A', 'PRKCB', 'INPP5D', 'RAC2', 'RACK1', 'GRB2', 'STAT6', 'PTPN6', 'TYK2', 'VAV1']	2.131501382602919e-05	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	WikiPathways_2019_Mouse	Pathways	up	Cluster 0
5	TYROBP Causal Network WP3625	5.777885565860725e-07	11.078797950422379	159.1364947154952	['STAT5A', 'CD4', 'GPX1', 'IL10RA', 'ITGB2', 'RNASE6', 'HCLS1', 'RUNX3']	2.033815719182975e-05	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	WikiPathways_2019_Mouse	Pathways	up	Cluster 0
1	Cytoplasmic Ribosomal Proteins WP477	9.330402331720954e-23	19.854699697667073	1007.1530509059852	['RPL30', 'RPL3', 'RPL21', 'RPS7', 'RPL31', 'RPS8', 'RPS5', 'RPLP0', 'RPL13A', 'RPL10A', 'RPL9', 'RPS15', 'RPS16', 'RPL18A', 'RPL27A', 'RPS3', 'RPLP2', 'RPS20', 'RPL15', 'FAU', 'RPL28', 'RPS13']	4.40394990057229e-20	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	WikiPathways_2019_Human	Pathways	up	Cluster 0
2	VEGFA-VEGFR2 Signaling Pathway WP3888	2.9079526485231447e-07	5.105166428425567	76.83605459769235	['JUN', 'PRKCB', 'RHOA', 'NR4A2', 'NFKBIA', 'RACK1', 'TXNIP', 'MYH9', 'PTK2B', 'GRB2', 'STAT6', 'CSK', 'PTPN6', 'EZR', 'ATF4']	6.862768250514621e-05	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	WikiPathways_2019_Human	Pathways	up	Cluster 0
3	IL-4 Signaling Pathway WP395	3.27375135265359e-07	11.899449650453667	177.6844756321514	['STAT5A', 'NFKBIA', 'CEBPB', 'INPP5D', 'STAT6', 'PTPN6', 'GRB2', 'TYK2']	5.1507021281749813e-05	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	WikiPathways_2019_Human	Pathways	up	Cluster 0
4	mRNA Processing WP411	5.147406220554623e-07	7.012175686874482	101.53351807620552	['SF3B2', 'POLR2A', 'SNRNP70', 'NONO', 'HNRNPA2B1', 'RNPS1', 'YBX1', 'SUPT5H', 'HNRNPA1', 'CLK3', 'SUGP2']	6.073939340254456e-05	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	WikiPathways_2019_Human	Pathways	up	Cluster 0
5	TYROBP Causal Network WP3945	8.595846812441633e-07	10.533939034827837	147.1255934492844	['STAT5A', 'CD4', 'GPX1', 'IL10RA', 'ITGB2', 'RNASE6', 'HCLS1', 'RUNX3']	8.114479390944901e-05	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	WikiPathways_2019_Human	Pathways	up	Cluster 0
1	NFATC1 human tf ARCHS4 coexpression	1.19566538492801e-65	17.998415064942044	2690.570976843861	['DENND1C', 'RNPEPL1', 'WIPF1', 'ITGB2', 'ATP2A3', 'LSP1', 'ITGAL', 'MED15', 'LIMD2', 'STK10', 'CCND3', 'RAC2', 'FCRL1', 'SUN2', 'DBNL', 'TMC8', 'ANXA11', 'HLA-A', 'TMC6', 'TYK2', 'KCNAB2', 'RUNX3', 'UNC13D', 'VAV1', 'ARHGAP45', 'DNM2', 'GAK', 'ACAP1', 'PACS1', 'HCLS1', 'RIN3', 'ARHGEF1', 'EVL', 'TLN1', 'WDFY4', 'SF1', 'AKNA', 'CCDC69', 'NLRC5', 'NCF1C', 'RASGRP2', 'CORO1A', 'GRK2', 'CYTH4', 'SPOCK2', 'INPP5D', 'MICAL1', 'PTK2B', 'STAT6', 'CSK', 'CYTH1', 'STAT5A', 'JUND', 'SEMA4D', 'IL10RA', 'LAPTM5', 'MYO9B', 'DEF6', 'CCDC88B', 'CD4', 'ARHGAP30', 'SHKBP1', 'GRB2', 'PTPN6', 'PKN1', 'HLA-DRB1', 'MYO1G']	2.061327123615889e-62	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	ARCHS4_TFs_Coexp	Transcription	up	Cluster 0
2	JUNB human tf ARCHS4 coexpression	1.19566538492801e-65	17.998415064942044	2690.570976843861	['DENND1C', 'RNPEPL1', 'WIPF1', 'ITGB2', 'ATP2A3', 'LSP1', 'ITGAL', 'MED15', 'LIMD2', 'STK10', 'ZFP36', 'EFHD2', 'SRRM2', 'SUN2', 'TSC22D3', 'TMC8', 'HLA-A', 'TMC6', 'TYK2', 'KCNAB2', 'RUNX3', 'UNC13D', 'ARHGAP45', 'DNM2', 'GAK', 'ACAP1', 'PACS1', 'HCLS1', 'RIN3', 'ARHGEF1', 'EVL', 'SF1', 'CEBPB', 'AKNA', 'NLRC5', 'CXCR4', 'NCF1C', 'RASGRP2', 'CORO1A', 'GRK2', 'CYTH4', 'SPOCK2', 'INPP5D', 'MICAL1', 'PTK2B', 'STAT6', 'CSK', 'NLRP1', 'CYTH1', 'JUN', 'GADD45B', 'SEMA4D', 'IL10RA', 'LAPTM5', 'NBEAL2', 'MYO9B', 'LILRB2', 'DEF6', 'CCDC88B', 'NR4A2', 'PER1', 'CD4', 'ARHGAP30', 'SHKBP1', 'FOSB', 'PTPN6', 'MYO1G']	1.0306635618079446e-62	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	ARCHS4_TFs_Coexp	Transcription	up	Cluster 0
3	KLF13 human tf ARCHS4 coexpression	1.1000598937323745e-62	17.461148943600488	2491.0932624141988	['DENND1C', 'FCN1', 'RNPEPL1', 'WIPF1', 'ITGB2', 'ATP2A3', 'CHD3', 'LSP1', 'ITGAL', 'CTSS', 'PREX1', 'STK10', 'SNRNP70', 'EFHD2', 'SRRM2', 'DBNL', 'HLA-C', 'TMC8', 'ANXA11', 'HLA-A', 'TMC6', 'TYK2', 'KCNAB2', 'MAPK8IP3', 'RUNX3', 'ARHGAP45', 'DNM2', 'GAK', 'PACS1', 'HCLS1', 'MYH9', 'TXNIP', 'RIN3', 'ARHGEF1', 'EVL', 'TLN1', 'SF1', 'AKNA', 'CCDC69', 'NLRC5', 'RASGRP2', 'CORO1A', 'ADD1', 'GRK2', 'CYTH4', 'SPOCK2', 'INPP5D', 'MICAL1', 'PTK2B', 'STAT6', 'CSK', 'NLRP1', 'CYTH1', 'SEMA4D', 'IL10RA', 'LAPTM5', 'NBEAL2', 'MYO9B', 'DEF6', 'CCDC88B', 'CD4', 'ARHGAP30', 'PTPN6', 'PKN1', 'MYO1G']	6.321677522648712e-60	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	ARCHS4_TFs_Coexp	Transcription	up	Cluster 0
4	ZNF276 human tf ARCHS4 coexpression	9.158179851656081e-60	16.923882822258935	2300.6403841430483	['DENND1C', 'RNPEPL1', 'WIPF1', 'ITGB2', 'ATP2A3', 'LSP1', 'ITGAL', 'MED15', 'CTSS', 'LIMD2', 'PREX1', 'STK10', 'SNRNP70', 'RAC2', 'EFHD2', 'SRRM2', 'SUN2', 'DBNL', 'HLA-C', 'TMC8', 'HLA-A', 'TMC6', 'TYK2', 'KCNAB2', 'RUNX3', 'UNC13D', 'VAV1', 'ARHGAP45', 'DNM2', 'GAK', 'ACAP1', 'PACS1', 'HCLS1', 'TXNIP', 'RIN3', 'EVL', 'SF1', 'AKNA', 'NLRC5', 'NCF1C', 'RASGRP2', 'CORO1A', 'GRK2', 'CYTH4', 'SPOCK2', 'INPP5D', 'MICAL1', 'PTK2B', 'STAT6', 'CSK', 'NLRP1', 'CYTH1', 'SEMA4D', 'IL10RA', 'LAPTM5', 'NBEAL2', 'MYO9B', 'DEF6', 'CCDC88B', 'ARHGAP30', 'SHKBP1', 'PTPN6', 'MYO1G']	3.947175516063771e-57	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	ARCHS4_TFs_Coexp	Transcription	up	Cluster 0
5	KLF2 human tf ARCHS4 coexpression	6.888454020029557e-57	16.386616700917383	2119.0763645579536	['DENND1C', 'CSF3R', 'RNPEPL1', 'WIPF1', 'ITGB2', 'ATP2A3', 'LSP1', 'ITGAL', 'LIMD2', 'PREX1', 'STK10', 'CCND3', 'RAC2', 'EFHD2', 'SUN2', 'HLA-C', 'TMC8', 'HLA-A', 'TMC6', 'TYK2', 'RUNX3', 'UNC13D', 'VAV1', 'ARHGAP45', 'ACAP1', 'PACS1', 'HCLS1', 'TXNIP', 'RIN3', 'EVL', 'SF1', 'AKNA', 'CCDC69', 'NLRC5', 'NCF1C', 'RASGRP2', 'CORO1A', 'GRK2', 'CYTH4', 'SPOCK2', 'INPP5D', 'MICAL1', 'PTK2B', 'STAT6', 'CSK', 'NLRP1', 'CYTH1', 'JUND', 'SEMA4D', 'IL10RA', 'LAPTM5', 'NBEAL2', 'MYO9B', 'DEF6', 'CCDC88B', 'PER1', 'ARHGAP30', 'SHKBP1', 'ZYX', 'PTPN6', 'MYO1G']	2.375138946106191e-54	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	ARCHS4_TFs_Coexp	Transcription	up	Cluster 0
1	MYC CHEA	1.2445682484046762e-12	4.485656412736461	122.961856207627	['RPL30', 'RPL3', 'HSP90AB1', 'RPL31', 'YBX1', 'YBX3', 'RPS15', 'RPL18A', 'RPS3', 'RPLP2', 'RPL15', 'HNRNPA1', 'RPS13', 'RPL21', 'RPS7', 'RPS8', 'RPS5', 'WIPI2', 'ATXN2L', 'PER1', 'ILF3', 'SLC25A39', 'HNRNPUL1', 'EWSR1', 'RPL27A', 'GNAS', 'POLR1D', 'ACIN1', 'RNPS1', 'PABPC1', 'FAU', 'RPL28']	1.2943509783408633e-10	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	Transcription	up	Cluster 0
2	SPI1 CHEA	5.480040968977283e-12	3.270658391140319	84.80787294427334	['DENND1C', 'CEBPB', 'PRKCSH', 'ITGB2', 'ARHGAP1', 'ATP2A3', 'LSP1', 'ITGAL', 'OAZ1', 'MED15', 'CTSS', 'RPS15', 'BAG6', 'CCND3', 'CYTH4', 'RPL18A', 'INPP5D', 'UBC', 'RPS3', 'EFHD2', 'FLOT1', 'PTK2B', 'ASCC2', 'SPTAN1', 'DBNL', 'RNASE6', 'LAPTM5', 'TALDO1', 'MYO9B', 'HLA-A', 'DUSP6', 'VAV1', 'TOX4', 'OXA1L', 'ARHGAP30', 'HNRNPUL1', 'RPL27A', 'HCLS1', 'PTPN6', 'PKN1', 'TLN1', 'RPL28', 'SF1']	2.849621303868187e-10	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	Transcription	up	Cluster 0
3	NELFE ENCODE	1.5135190869134332e-11	6.865067106030962	171.03627201060937	['RPL3', 'HSP90AB1', 'GADD45B', 'RPLP0', 'CIRBP', 'YBX1', 'RPL10A', 'ACTG1', 'EEF1A1', 'RPS16', 'POLR2A', 'RPL27A', 'UBC', 'RPS20', 'PABPC1', 'RPL15', 'P4HB', 'HNRNPA1', 'RPS13', 'ATF4']	5.246866167966569e-10	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	Transcription	up	Cluster 0
4	CEBPD ENCODE	7.308490390943415e-10	3.5017454012234226	73.66556734752793	['CEBPB', 'RPLP0', 'RPL9', 'OAZ1', 'GLG1', 'ADD1', 'ACTG1', 'POLR2A', 'FTH1', 'UBC', 'STAT6', 'CYTH1', 'JUN', 'GADD45B', 'CIRBP', 'RPL13A', 'TYK2', 'NISCH', 'EEF1A1', 'ATXN2L', 'NFKBIA', 'PIKFYVE', 'HNRNPUL1', 'RPL27A', 'HNRNPA2B1', 'TXNIP', 'RPS20', 'TLN1', 'EZR', 'SUGP2', 'TPT1', 'ATF4']	1.900207501645288e-08	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	Transcription	up	Cluster 0
5	TAF1 ENCODE	1.5310053872759462e-09	1.9204132729363361	38.9792834486427	['RPL30', 'RPL3', 'HSP90AB1', 'RPL31', 'PRKCSH', 'RPLP0', 'ARHGAP1', 'YBX1', 'RPL10A', 'RPL9', 'ACTG1', 'RPS15', 'YY1', 'CCND3', 'RPS16', 'CAPNS1', 'RPL18A', 'SNRNP70', 'VPS72', 'FTH1', 'RPLP2', 'CCNL2', 'SPTAN1', 'RPS13', 'SRRM2', 'TMED9', 'RPL21', 'RPS7', 'RPS8', 'RPS5', 'CIRBP', 'RPL13A', 'TRPC4AP', 'RHOA', 'EEF1A1', 'ATXN2L', 'OXA1L', 'ILF3', 'SARS2', 'HNRNPUL1', 'EWSR1', 'POLR1D', 'MYH9', 'ARHGEF1', 'PABPC1', 'RPL28', 'SF1', 'ATF4', 'SLC25A6', 'SF3B2', 'ANKRD11', 'SPG7', 'OAZ1', 'SUPT6H', 'GLG1', 'UBE2J1', 'RIC8A', 'POLR2A', 'UBC', 'RPS3', 'RPL15', 'HNRNPA1', 'CTSA', 'JUN', 'JUND', 'GADD45B', 'NFYC', 'MYO9B', 'SUPT5H', 'TPD52L2', 'MANF', 'NFKBIA', 'RPL27A', 'APEX1', 'HNRNPA2B1', 'ACIN1', 'RNPS1', 'RPS20', 'FAU', 'TPT1']	3.184491205533968e-08	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=a3ac9d8cfbc26b96297cb505fb0769ab	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	Transcription	up	Cluster 0
1	ICD10 gastric ulcer K25	0.0015180521410465323	32.0	207.690472066659	['UBASH3B', 'IFNGR2']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	UK_Biobank_GWAS_v1	Diseases	down	Cluster 0
2	Length of menstrual cycle 3710	0.0022583144908214794	26.666666666666664	162.48364118578596	['DOCK5', 'RHBDD1']	0.9676877593170039	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	UK_Biobank_GWAS_v1	Diseases	down	Cluster 0
3	Mean corpuscular volume 30040 raw	0.004265735863077233	2.1052631578947367	11.48871700550667	['TRRAP', 'CCNH', 'USP34', 'PLEK', 'HMGA1', 'OXSR1', 'CBFA2T3', 'AFF1', 'MTDH', 'FOXP1', 'SBK1', 'DPP8', 'RFX7', 'TNS3', 'KPNA1', 'UBQLN2']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	UK_Biobank_GWAS_v1	Diseases	down	Cluster 0
4	Platelet distribution width 30110 raw	0.005850408315000213	2.094240837696335	10.767002770132285	['CCDC71L', 'MTPN', 'COL18A1', 'DOCK5', 'GRN', 'CCNH', 'GFI1', 'ITGA2B', 'PLEK', 'HMGA1', 'BTBD7', 'PTPN11', 'MTSS1', 'DPP8', 'UBQLN2']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	UK_Biobank_GWAS_v1	Diseases	down	Cluster 0
5	Platelet crit 30090 raw	0.007605321695224263	1.9783616692426582	9.652242702789852	['KDM6B', 'EGR1', 'GSN', 'TESC', 'PLEK', 'HMGA1', 'PLAUR', 'UBR1', 'CXXC5', 'ADD3', 'ARHGAP25', 'MTSS1', 'UBASH3B', 'IRF1', 'LTBR', 'UBQLN2']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	UK_Biobank_GWAS_v1	Diseases	down	Cluster 0
1	Acute lymphoblastic leukemia (childhood)	0.0012598349606260544	8.421052631578947	56.22546989665659	['KCNA3', 'PDE4B', 'PYGL', 'IKZF3']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	GWAS_Catalog_2019	Diseases	down	Cluster 0
2	Tonsillectomy	0.007541489182678174	5.161290322580645	25.22495799808883	['SEPSECS', 'SBK1', 'HMGA1', 'LTBR']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	GWAS_Catalog_2019	Diseases	down	Cluster 0
3	Juvenile idiopathic arthritis (oligoarticular or rheumatoid factor-negative polyarticular)	0.010962697998123272	6.486486486486487	29.275179632721663	['IRF1', 'LNPEP', 'LTBR']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	GWAS_Catalog_2019	Diseases	down	Cluster 0
4	Psychosis (atypical)	0.014679153120912147	10.666666666666666	45.02748743222422	['PYGL', 'TNF']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	GWAS_Catalog_2019	Diseases	down	Cluster 0
5	BRCA1/2-negative high-risk breast cancer	0.016639317727007007	10.0	40.959868464124305	['ASPH', 'ITPR2']	1.0	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	GWAS_Catalog_2019	Diseases	down	Cluster 0
1	Leukemia, Myelocytic, Acute	1.184459817839387e-09	2.442748091603053	50.208193016708506	['RB1', 'COL18A1', 'TPMT', 'PDCD7', 'GFI1', 'ITGA2B', 'TNF', 'AFF1', 'UBASH3B', 'ANPEP', 'NAMPT', 'PDE4B', 'ITGAX', 'TRIM24', 'TIMP1', 'GLUL', 'CTSB', 'TESC', 'PLAUR', 'CBFA2T3', 'MTSS1', 'UHMK1', 'FOXP1', 'NT5C3A', 'HCK', 'IRF1', 'IRF2', 'IRF7', 'ZMYND11', 'S100A8', 'GRN', 'KMT2A', 'KCNA3', 'CXXC5', 'MTDH', 'ABL2', 'CD59', 'PLCG1', 'ZC3H15', 'S100A10', 'MCL1', 'EGR1', 'CD163', 'GSN', 'TNFRSF10A', 'PTPN11', 'MLLT11', 'WEE1', 'MDM4', 'VIM', 'LTBR', 'MXD1']	1.1640871089725495e-05	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	DisGeNET	Diseases	down	Cluster 0
2	Pancreatic carcinoma	7.225662449285807e-08	2.182985553772071	35.89492276551745	['RB1', 'COL18A1', 'MCM7', 'IKZF3', 'CLU', 'TNF', 'LGALS1', 'NAMPT', 'SLC39A6', 'LGALS9', 'TIMP1', 'TNS3', 'CTSB', 'KLF10', 'KDM6B', 'SCAF11', 'NCOA3', 'PLAUR', 'CYBB', 'MTSS1', 'FOXP1', 'NT5C3A', 'ASPH', 'IRF1', 'IRF2', 'XIST', 'UTRN', 'S100A8', 'BIRC3', 'CX3CR1', 'KHDRBS1', 'AGPAT2', 'THBS1', 'MTDH', 'HSP90B1', 'BRD8', 'MCL1', 'EGR1', 'CD163', 'GSN', 'HMGA1', 'NFATC2', 'TNFRSF10A', 'PTPN11', 'KLF2', 'WEE1', 'PRPF31', 'MDM4', 'VIM', 'LTBR', 'OGT']	0.00035506905275790456	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	DisGeNET	Diseases	down	Cluster 0
3	Atherosclerosis	8.317122089040902e-08	2.6102292768959434	42.552908974499175	['RB1', 'CX3CR1', 'KHDRBS1', 'GRN', 'SELPLG', 'KMT2A', 'CCL4L2', 'ITGA2B', 'KCNA3', 'CLU', 'TNF', 'THBS1', 'APOL6', 'DPP8', 'ANPEP', 'NAMPT', 'CCL4', 'ITGAX', 'CD59', 'TIMP1', 'CTSB', 'EGR1', 'CD163', 'TESC', 'CARD8', 'HMGA1', 'PLAUR', 'CYBB', 'PPBP', 'MTSS1', 'KLF2', 'SELENOS', 'IRF1', 'MNDA', 'VIM', 'LTBR', 'S100A8']	0.00027246891963697995	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	DisGeNET	Diseases	down	Cluster 0
4	Glioma	1.7676369342745058e-07	2.0262324739936677	31.504778487847602	['RB1', 'COL18A1', 'MCM7', 'CCNH', 'ITGA2B', 'PLEK', 'CLU', 'TNF', 'LGALS1', 'ANPEP', 'CNTRL', 'NAMPT', 'ITGAX', 'TRIM24', 'TIMP1', 'GLUL', 'CTSB', 'KDM6B', 'SERPINB1', 'SCAF11', 'PLAUR', 'FOXP1', 'ADAM19', 'IRF1', 'IRF7', 'XIST', 'CX3CR1', 'KHDRBS1', 'KMT2A', 'FPR1', 'KCNA3', 'ADD3', 'THBS1', 'MTDH', 'HSP90B1', 'POLD3', 'ABL2', 'PLCG1', 'BRD8', 'MCL1', 'EGR1', 'CD163', 'GSN', 'CBX5', 'HMGA1', 'NFATC2', 'TNFRSF10A', 'PTPN11', 'GFER', 'WEE1', 'P4HA1', 'SP3', 'MDM4', 'VIM', 'CD69', 'MXD1']	0.00043430839475124607	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	DisGeNET	Diseases	down	Cluster 0
5	Malignant tumor of colon	2.4676964057829173e-07	2.0789605197401295	31.63099047938904	['RB1', 'IFITM3', 'COL18A1', 'TNFAIP8', 'MCM7', 'CCNH', 'RNF14', 'CLU', 'TNF', 'LGALS1', 'SCRN1', 'ANPEP', 'ITGAX', 'LGALS9', 'TIMP1', 'CTSB', 'KDM6B', 'SCAF11', 'NCOA3', 'PLAUR', 'CYBB', 'HCK', 'ASPH', 'IRF1', 'IRF2', 'XIST', 'BIRC3', 'KHDRBS1', 'KMT2A', 'KCNA3', 'SLC7A1', 'THBS1', 'MTDH', 'HSP90B1', 'POLD3', 'PLCG1', 'MCL1', 'EGLN1', 'EGR1', 'GSN', 'CBX5', 'FEM1B', 'CARD8', 'HMGA1', 'NFATC2', 'LNPEP', 'TNFRSF10A', 'PTPN11', 'PPBP', 'MDM4', 'VIM', 'MXD1']	0.00048505040552069016	0	0	https://amp.pharm.mssm.edu/Enrichr/enrich?dataset=18ec73faf58b029a7928e734d01083f1	DisGeNET	Diseases	down	Cluster 0
